iso_code,continent,location,date,new_tests,total_tests
AFG,Asia,Afghanistan,2020-02-24,0,0
AFG,Asia,Afghanistan,2020-02-25,0,0
AFG,Asia,Afghanistan,2020-02-26,0,0
AFG,Asia,Afghanistan,2020-02-27,0,0
AFG,Asia,Afghanistan,2020-02-28,0,0
AFG,Asia,Afghanistan,2020-02-29,0,0
AFG,Asia,Afghanistan,2020-03-01,0,0
AFG,Asia,Afghanistan,2020-03-02,0,0
AFG,Asia,Afghanistan,2020-03-03,0,0
AFG,Asia,Afghanistan,2020-03-04,0,0
AFG,Asia,Afghanistan,2020-03-05,0,0
AFG,Asia,Afghanistan,2020-03-06,0,0
AFG,Asia,Afghanistan,2020-03-07,0,0
AFG,Asia,Afghanistan,2020-03-08,0,0
AFG,Asia,Afghanistan,2020-03-09,0,0
AFG,Asia,Afghanistan,2020-03-10,0,0
AFG,Asia,Afghanistan,2020-03-11,0,0
AFG,Asia,Afghanistan,2020-03-12,0,0
AFG,Asia,Afghanistan,2020-03-13,0,0
AFG,Asia,Afghanistan,2020-03-14,0,0
AFG,Asia,Afghanistan,2020-03-15,0,0
AFG,Asia,Afghanistan,2020-03-16,0,0
AFG,Asia,Afghanistan,2020-03-17,0,0
AFG,Asia,Afghanistan,2020-03-18,0,0
AFG,Asia,Afghanistan,2020-03-19,0,0
AFG,Asia,Afghanistan,2020-03-20,0,0
AFG,Asia,Afghanistan,2020-03-21,0,0
AFG,Asia,Afghanistan,2020-03-22,0,0
AFG,Asia,Afghanistan,2020-03-23,0,0
AFG,Asia,Afghanistan,2020-03-24,0,0
AFG,Asia,Afghanistan,2020-03-25,0,0
AFG,Asia,Afghanistan,2020-03-26,0,0
AFG,Asia,Afghanistan,2020-03-27,0,0
AFG,Asia,Afghanistan,2020-03-28,0,0
AFG,Asia,Afghanistan,2020-03-29,0,0
AFG,Asia,Afghanistan,2020-03-30,0,0
AFG,Asia,Afghanistan,2020-03-31,0,0
AFG,Asia,Afghanistan,2020-04-01,0,0
AFG,Asia,Afghanistan,2020-04-02,0,0
AFG,Asia,Afghanistan,2020-04-03,0,0
AFG,Asia,Afghanistan,2020-04-04,0,0
AFG,Asia,Afghanistan,2020-04-05,0,0
AFG,Asia,Afghanistan,2020-04-06,0,0
AFG,Asia,Afghanistan,2020-04-07,0,0
AFG,Asia,Afghanistan,2020-04-08,0,0
AFG,Asia,Afghanistan,2020-04-09,0,0
AFG,Asia,Afghanistan,2020-04-10,0,0
AFG,Asia,Afghanistan,2020-04-11,0,0
AFG,Asia,Afghanistan,2020-04-12,0,0
AFG,Asia,Afghanistan,2020-04-13,0,0
AFG,Asia,Afghanistan,2020-04-14,0,0
AFG,Asia,Afghanistan,2020-04-15,0,0
AFG,Asia,Afghanistan,2020-04-16,0,0
AFG,Asia,Afghanistan,2020-04-17,0,0
AFG,Asia,Afghanistan,2020-04-18,0,0
AFG,Asia,Afghanistan,2020-04-19,0,0
AFG,Asia,Afghanistan,2020-04-20,0,0
AFG,Asia,Afghanistan,2020-04-21,0,0
AFG,Asia,Afghanistan,2020-04-22,0,0
AFG,Asia,Afghanistan,2020-04-23,0,0
AFG,Asia,Afghanistan,2020-04-24,0,0
AFG,Asia,Afghanistan,2020-04-25,0,0
AFG,Asia,Afghanistan,2020-04-26,0,0
AFG,Asia,Afghanistan,2020-04-27,0,0
AFG,Asia,Afghanistan,2020-04-28,0,0
AFG,Asia,Afghanistan,2020-04-29,0,0
AFG,Asia,Afghanistan,2020-04-30,0,0
AFG,Asia,Afghanistan,2020-05-01,0,0
AFG,Asia,Afghanistan,2020-05-02,0,0
AFG,Asia,Afghanistan,2020-05-03,0,0
AFG,Asia,Afghanistan,2020-05-04,0,0
AFG,Asia,Afghanistan,2020-05-05,0,0
AFG,Asia,Afghanistan,2020-05-06,0,0
AFG,Asia,Afghanistan,2020-05-07,0,0
AFG,Asia,Afghanistan,2020-05-08,0,0
AFG,Asia,Afghanistan,2020-05-09,0,0
AFG,Asia,Afghanistan,2020-05-10,0,0
AFG,Asia,Afghanistan,2020-05-11,0,0
AFG,Asia,Afghanistan,2020-05-12,0,0
AFG,Asia,Afghanistan,2020-05-13,0,0
AFG,Asia,Afghanistan,2020-05-14,0,0
AFG,Asia,Afghanistan,2020-05-15,0,0
AFG,Asia,Afghanistan,2020-05-16,0,0
AFG,Asia,Afghanistan,2020-05-17,0,0
AFG,Asia,Afghanistan,2020-05-18,0,0
AFG,Asia,Afghanistan,2020-05-19,0,0
AFG,Asia,Afghanistan,2020-05-20,0,0
AFG,Asia,Afghanistan,2020-05-21,0,0
AFG,Asia,Afghanistan,2020-05-22,0,0
AFG,Asia,Afghanistan,2020-05-23,0,0
AFG,Asia,Afghanistan,2020-05-24,0,0
AFG,Asia,Afghanistan,2020-05-25,0,0
AFG,Asia,Afghanistan,2020-05-26,0,0
AFG,Asia,Afghanistan,2020-05-27,0,0
AFG,Asia,Afghanistan,2020-05-28,0,0
AFG,Asia,Afghanistan,2020-05-29,0,0
AFG,Asia,Afghanistan,2020-05-30,0,0
AFG,Asia,Afghanistan,2020-05-31,0,0
AFG,Asia,Afghanistan,2020-06-01,0,0
AFG,Asia,Afghanistan,2020-06-02,0,0
AFG,Asia,Afghanistan,2020-06-03,0,0
AFG,Asia,Afghanistan,2020-06-04,0,0
AFG,Asia,Afghanistan,2020-06-05,0,0
AFG,Asia,Afghanistan,2020-06-06,0,0
AFG,Asia,Afghanistan,2020-06-07,0,0
AFG,Asia,Afghanistan,2020-06-08,0,0
AFG,Asia,Afghanistan,2020-06-09,0,0
AFG,Asia,Afghanistan,2020-06-10,0,0
AFG,Asia,Afghanistan,2020-06-11,0,0
AFG,Asia,Afghanistan,2020-06-12,0,0
AFG,Asia,Afghanistan,2020-06-13,0,0
AFG,Asia,Afghanistan,2020-06-14,0,0
AFG,Asia,Afghanistan,2020-06-15,0,0
AFG,Asia,Afghanistan,2020-06-16,0,0
AFG,Asia,Afghanistan,2020-06-17,0,0
AFG,Asia,Afghanistan,2020-06-18,0,0
AFG,Asia,Afghanistan,2020-06-19,0,0
AFG,Asia,Afghanistan,2020-06-20,0,0
AFG,Asia,Afghanistan,2020-06-21,0,0
AFG,Asia,Afghanistan,2020-06-22,0,0
AFG,Asia,Afghanistan,2020-06-23,0,0
AFG,Asia,Afghanistan,2020-06-24,0,0
AFG,Asia,Afghanistan,2020-06-25,0,0
AFG,Asia,Afghanistan,2020-06-26,0,0
AFG,Asia,Afghanistan,2020-06-27,0,0
AFG,Asia,Afghanistan,2020-06-28,0,0
AFG,Asia,Afghanistan,2020-06-29,0,0
AFG,Asia,Afghanistan,2020-06-30,0,0
AFG,Asia,Afghanistan,2020-07-01,0,0
AFG,Asia,Afghanistan,2020-07-02,0,0
AFG,Asia,Afghanistan,2020-07-03,0,0
AFG,Asia,Afghanistan,2020-07-04,0,0
AFG,Asia,Afghanistan,2020-07-05,0,0
AFG,Asia,Afghanistan,2020-07-06,0,0
AFG,Asia,Afghanistan,2020-07-07,0,0
AFG,Asia,Afghanistan,2020-07-08,0,0
AFG,Asia,Afghanistan,2020-07-09,0,0
AFG,Asia,Afghanistan,2020-07-10,0,0
AFG,Asia,Afghanistan,2020-07-11,0,0
AFG,Asia,Afghanistan,2020-07-12,0,0
AFG,Asia,Afghanistan,2020-07-13,0,0
AFG,Asia,Afghanistan,2020-07-14,0,0
AFG,Asia,Afghanistan,2020-07-15,0,0
AFG,Asia,Afghanistan,2020-07-16,0,0
AFG,Asia,Afghanistan,2020-07-17,0,0
AFG,Asia,Afghanistan,2020-07-18,0,0
AFG,Asia,Afghanistan,2020-07-19,0,0
AFG,Asia,Afghanistan,2020-07-20,0,0
AFG,Asia,Afghanistan,2020-07-21,0,0
AFG,Asia,Afghanistan,2020-07-22,0,0
AFG,Asia,Afghanistan,2020-07-23,0,0
AFG,Asia,Afghanistan,2020-07-24,0,0
AFG,Asia,Afghanistan,2020-07-25,0,0
AFG,Asia,Afghanistan,2020-07-26,0,0
AFG,Asia,Afghanistan,2020-07-27,0,0
AFG,Asia,Afghanistan,2020-07-28,0,0
AFG,Asia,Afghanistan,2020-07-29,0,0
AFG,Asia,Afghanistan,2020-07-30,0,0
AFG,Asia,Afghanistan,2020-07-31,0,0
AFG,Asia,Afghanistan,2020-08-01,0,0
AFG,Asia,Afghanistan,2020-08-02,0,0
AFG,Asia,Afghanistan,2020-08-03,0,0
AFG,Asia,Afghanistan,2020-08-04,0,0
AFG,Asia,Afghanistan,2020-08-05,0,0
AFG,Asia,Afghanistan,2020-08-06,0,0
AFG,Asia,Afghanistan,2020-08-07,0,0
AFG,Asia,Afghanistan,2020-08-08,0,0
AFG,Asia,Afghanistan,2020-08-09,0,0
AFG,Asia,Afghanistan,2020-08-10,0,0
AFG,Asia,Afghanistan,2020-08-11,0,0
AFG,Asia,Afghanistan,2020-08-12,0,0
AFG,Asia,Afghanistan,2020-08-13,0,0
AFG,Asia,Afghanistan,2020-08-14,0,0
AFG,Asia,Afghanistan,2020-08-15,0,0
AFG,Asia,Afghanistan,2020-08-16,0,0
AFG,Asia,Afghanistan,2020-08-17,0,0
AFG,Asia,Afghanistan,2020-08-18,0,0
AFG,Asia,Afghanistan,2020-08-19,0,0
AFG,Asia,Afghanistan,2020-08-20,0,0
AFG,Asia,Afghanistan,2020-08-21,0,0
AFG,Asia,Afghanistan,2020-08-22,0,0
AFG,Asia,Afghanistan,2020-08-23,0,0
AFG,Asia,Afghanistan,2020-08-24,0,0
AFG,Asia,Afghanistan,2020-08-25,0,0
AFG,Asia,Afghanistan,2020-08-26,0,0
AFG,Asia,Afghanistan,2020-08-27,0,0
AFG,Asia,Afghanistan,2020-08-28,0,0
AFG,Asia,Afghanistan,2020-08-29,0,0
AFG,Asia,Afghanistan,2020-08-30,0,0
AFG,Asia,Afghanistan,2020-08-31,0,0
AFG,Asia,Afghanistan,2020-09-01,0,0
AFG,Asia,Afghanistan,2020-09-02,0,0
AFG,Asia,Afghanistan,2020-09-03,0,0
AFG,Asia,Afghanistan,2020-09-04,0,0
AFG,Asia,Afghanistan,2020-09-05,0,0
AFG,Asia,Afghanistan,2020-09-06,0,0
AFG,Asia,Afghanistan,2020-09-07,0,0
AFG,Asia,Afghanistan,2020-09-08,0,0
AFG,Asia,Afghanistan,2020-09-09,0,0
AFG,Asia,Afghanistan,2020-09-10,0,0
AFG,Asia,Afghanistan,2020-09-11,0,0
AFG,Asia,Afghanistan,2020-09-12,0,0
AFG,Asia,Afghanistan,2020-09-13,0,0
AFG,Asia,Afghanistan,2020-09-14,0,0
AFG,Asia,Afghanistan,2020-09-15,0,0
AFG,Asia,Afghanistan,2020-09-16,0,0
AFG,Asia,Afghanistan,2020-09-17,0,0
AFG,Asia,Afghanistan,2020-09-18,0,0
AFG,Asia,Afghanistan,2020-09-19,0,0
AFG,Asia,Afghanistan,2020-09-20,0,0
AFG,Asia,Afghanistan,2020-09-21,0,0
AFG,Asia,Afghanistan,2020-09-22,0,0
AFG,Asia,Afghanistan,2020-09-23,0,0
AFG,Asia,Afghanistan,2020-09-24,0,0
AFG,Asia,Afghanistan,2020-09-25,0,0
AFG,Asia,Afghanistan,2020-09-26,0,0
AFG,Asia,Afghanistan,2020-09-27,0,0
AFG,Asia,Afghanistan,2020-09-28,0,0
AFG,Asia,Afghanistan,2020-09-29,0,0
AFG,Asia,Afghanistan,2020-09-30,0,0
AFG,Asia,Afghanistan,2020-10-01,0,0
AFG,Asia,Afghanistan,2020-10-02,0,0
AFG,Asia,Afghanistan,2020-10-03,0,0
AFG,Asia,Afghanistan,2020-10-04,0,0
AFG,Asia,Afghanistan,2020-10-05,0,0
AFG,Asia,Afghanistan,2020-10-06,0,0
AFG,Asia,Afghanistan,2020-10-07,0,0
AFG,Asia,Afghanistan,2020-10-08,0,0
AFG,Asia,Afghanistan,2020-10-09,0,0
AFG,Asia,Afghanistan,2020-10-10,0,0
AFG,Asia,Afghanistan,2020-10-11,0,0
AFG,Asia,Afghanistan,2020-10-12,0,0
AFG,Asia,Afghanistan,2020-10-13,0,0
AFG,Asia,Afghanistan,2020-10-14,0,0
AFG,Asia,Afghanistan,2020-10-15,0,0
AFG,Asia,Afghanistan,2020-10-16,0,0
AFG,Asia,Afghanistan,2020-10-17,0,0
AFG,Asia,Afghanistan,2020-10-18,0,0
AFG,Asia,Afghanistan,2020-10-19,0,0
AFG,Asia,Afghanistan,2020-10-20,0,0
AFG,Asia,Afghanistan,2020-10-21,0,0
AFG,Asia,Afghanistan,2020-10-22,0,0
AFG,Asia,Afghanistan,2020-10-23,0,0
AFG,Asia,Afghanistan,2020-10-24,0,0
AFG,Asia,Afghanistan,2020-10-25,0,0
AFG,Asia,Afghanistan,2020-10-26,0,0
AFG,Asia,Afghanistan,2020-10-27,0,0
AFG,Asia,Afghanistan,2020-10-28,0,0
AFG,Asia,Afghanistan,2020-10-29,0,0
AFG,Asia,Afghanistan,2020-10-30,0,0
AFG,Asia,Afghanistan,2020-10-31,0,0
AFG,Asia,Afghanistan,2020-11-01,0,0
AFG,Asia,Afghanistan,2020-11-02,0,0
AFG,Asia,Afghanistan,2020-11-03,0,0
AFG,Asia,Afghanistan,2020-11-04,0,0
AFG,Asia,Afghanistan,2020-11-05,0,0
AFG,Asia,Afghanistan,2020-11-06,0,0
AFG,Asia,Afghanistan,2020-11-07,0,0
AFG,Asia,Afghanistan,2020-11-08,0,0
AFG,Asia,Afghanistan,2020-11-09,0,0
AFG,Asia,Afghanistan,2020-11-10,0,0
AFG,Asia,Afghanistan,2020-11-11,0,0
AFG,Asia,Afghanistan,2020-11-12,0,0
AFG,Asia,Afghanistan,2020-11-13,0,0
AFG,Asia,Afghanistan,2020-11-14,0,0
AFG,Asia,Afghanistan,2020-11-15,0,0
AFG,Asia,Afghanistan,2020-11-16,0,0
AFG,Asia,Afghanistan,2020-11-17,0,0
AFG,Asia,Afghanistan,2020-11-18,0,0
AFG,Asia,Afghanistan,2020-11-19,0,0
AFG,Asia,Afghanistan,2020-11-20,0,0
AFG,Asia,Afghanistan,2020-11-21,0,0
AFG,Asia,Afghanistan,2020-11-22,0,0
AFG,Asia,Afghanistan,2020-11-23,0,0
AFG,Asia,Afghanistan,2020-11-24,0,0
AFG,Asia,Afghanistan,2020-11-25,0,0
AFG,Asia,Afghanistan,2020-11-26,0,0
AFG,Asia,Afghanistan,2020-11-27,0,0
AFG,Asia,Afghanistan,2020-11-28,0,0
AFG,Asia,Afghanistan,2020-11-29,0,0
AFG,Asia,Afghanistan,2020-11-30,0,0
AFG,Asia,Afghanistan,2020-12-01,0,0
AFG,Asia,Afghanistan,2020-12-02,0,0
AFG,Asia,Afghanistan,2020-12-03,0,0
AFG,Asia,Afghanistan,2020-12-04,0,0
AFG,Asia,Afghanistan,2020-12-05,0,0
AFG,Asia,Afghanistan,2020-12-06,0,0
AFG,Asia,Afghanistan,2020-12-07,0,0
AFG,Asia,Afghanistan,2020-12-08,0,0
AFG,Asia,Afghanistan,2020-12-09,0,0
AFG,Asia,Afghanistan,2020-12-10,0,0
AFG,Asia,Afghanistan,2020-12-11,0,0
AFG,Asia,Afghanistan,2020-12-12,0,0
AFG,Asia,Afghanistan,2020-12-13,0,0
AFG,Asia,Afghanistan,2020-12-14,0,0
AFG,Asia,Afghanistan,2020-12-15,0,0
AFG,Asia,Afghanistan,2020-12-16,0,0
AFG,Asia,Afghanistan,2020-12-17,0,0
AFG,Asia,Afghanistan,2020-12-18,0,0
AFG,Asia,Afghanistan,2020-12-19,0,0
AFG,Asia,Afghanistan,2020-12-20,0,0
AFG,Asia,Afghanistan,2020-12-21,0,0
AFG,Asia,Afghanistan,2020-12-22,0,0
AFG,Asia,Afghanistan,2020-12-23,0,0
AFG,Asia,Afghanistan,2020-12-24,0,0
AFG,Asia,Afghanistan,2020-12-25,0,0
AFG,Asia,Afghanistan,2020-12-26,0,0
AFG,Asia,Afghanistan,2020-12-27,0,0
AFG,Asia,Afghanistan,2020-12-28,0,0
AFG,Asia,Afghanistan,2020-12-29,0,0
AFG,Asia,Afghanistan,2020-12-30,0,0
AFG,Asia,Afghanistan,2020-12-31,0,0
AFG,Asia,Afghanistan,2021-01-01,0,0
AFG,Asia,Afghanistan,2021-01-02,0,0
AFG,Asia,Afghanistan,2021-01-03,0,0
AFG,Asia,Afghanistan,2021-01-04,0,0
AFG,Asia,Afghanistan,2021-01-05,0,0
AFG,Asia,Afghanistan,2021-01-06,0,0
AFG,Asia,Afghanistan,2021-01-07,0,0
AFG,Asia,Afghanistan,2021-01-08,0,0
AFG,Asia,Afghanistan,2021-01-09,0,0
AFG,Asia,Afghanistan,2021-01-10,0,0
AFG,Asia,Afghanistan,2021-01-11,0,0
AFG,Asia,Afghanistan,2021-01-12,0,0
AFG,Asia,Afghanistan,2021-01-13,0,0
AFG,Asia,Afghanistan,2021-01-14,0,0
AFG,Asia,Afghanistan,2021-01-15,0,0
AFG,Asia,Afghanistan,2021-01-16,0,0
AFG,Asia,Afghanistan,2021-01-17,0,0
AFG,Asia,Afghanistan,2021-01-18,0,0
AFG,Asia,Afghanistan,2021-01-19,0,0
AFG,Asia,Afghanistan,2021-01-20,0,0
AFG,Asia,Afghanistan,2021-01-21,0,0
AFG,Asia,Afghanistan,2021-01-22,0,0
AFG,Asia,Afghanistan,2021-01-23,0,0
AFG,Asia,Afghanistan,2021-01-24,0,0
AFG,Asia,Afghanistan,2021-01-25,0,0
AFG,Asia,Afghanistan,2021-01-26,0,0
AFG,Asia,Afghanistan,2021-01-27,0,0
AFG,Asia,Afghanistan,2021-01-28,0,0
AFG,Asia,Afghanistan,2021-01-29,0,0
AFG,Asia,Afghanistan,2021-01-30,0,0
AFG,Asia,Afghanistan,2021-01-31,0,0
AFG,Asia,Afghanistan,2021-02-01,0,0
AFG,Asia,Afghanistan,2021-02-02,0,0
AFG,Asia,Afghanistan,2021-02-03,0,0
AFG,Asia,Afghanistan,2021-02-04,0,0
AFG,Asia,Afghanistan,2021-02-05,0,0
AFG,Asia,Afghanistan,2021-02-06,0,0
AFG,Asia,Afghanistan,2021-02-07,0,0
AFG,Asia,Afghanistan,2021-02-08,0,0
AFG,Asia,Afghanistan,2021-02-09,0,0
AFG,Asia,Afghanistan,2021-02-10,0,0
AFG,Asia,Afghanistan,2021-02-11,0,0
AFG,Asia,Afghanistan,2021-02-12,0,0
AFG,Asia,Afghanistan,2021-02-13,0,0
AFG,Asia,Afghanistan,2021-02-14,0,0
AFG,Asia,Afghanistan,2021-02-15,0,0
AFG,Asia,Afghanistan,2021-02-16,0,0
AFG,Asia,Afghanistan,2021-02-17,0,0
AFG,Asia,Afghanistan,2021-02-18,0,0
AFG,Asia,Afghanistan,2021-02-19,0,0
AFG,Asia,Afghanistan,2021-02-20,0,0
AFG,Asia,Afghanistan,2021-02-21,0,0
AFG,Asia,Afghanistan,2021-02-22,0,0
AFG,Asia,Afghanistan,2021-02-23,0,0
AFG,Asia,Afghanistan,2021-02-24,0,0
AFG,Asia,Afghanistan,2021-02-25,0,0
AFG,Asia,Afghanistan,2021-02-26,0,0
AFG,Asia,Afghanistan,2021-02-27,0,0
AFG,Asia,Afghanistan,2021-02-28,0,0
AFG,Asia,Afghanistan,2021-03-01,0,0
AFG,Asia,Afghanistan,2021-03-02,0,0
AFG,Asia,Afghanistan,2021-03-03,0,0
AFG,Asia,Afghanistan,2021-03-04,0,0
AFG,Asia,Afghanistan,2021-03-05,0,0
AFG,Asia,Afghanistan,2021-03-06,0,0
AFG,Asia,Afghanistan,2021-03-07,0,0
AFG,Asia,Afghanistan,2021-03-08,0,0
AFG,Asia,Afghanistan,2021-03-09,0,0
AFG,Asia,Afghanistan,2021-03-10,0,0
AFG,Asia,Afghanistan,2021-03-11,0,0
AFG,Asia,Afghanistan,2021-03-12,0,0
AFG,Asia,Afghanistan,2021-03-13,0,0
AFG,Asia,Afghanistan,2021-03-14,0,0
AFG,Asia,Afghanistan,2021-03-15,0,0
AFG,Asia,Afghanistan,2021-03-16,0,0
AFG,Asia,Afghanistan,2021-03-17,0,0
AFG,Asia,Afghanistan,2021-03-18,0,0
AFG,Asia,Afghanistan,2021-03-19,0,0
AFG,Asia,Afghanistan,2021-03-20,0,0
AFG,Asia,Afghanistan,2021-03-21,0,0
AFG,Asia,Afghanistan,2021-03-22,0,0
AFG,Asia,Afghanistan,2021-03-23,0,0
AFG,Asia,Afghanistan,2021-03-24,0,0
AFG,Asia,Afghanistan,2021-03-25,0,0
AFG,Asia,Afghanistan,2021-03-26,0,0
AFG,Asia,Afghanistan,2021-03-27,0,0
AFG,Asia,Afghanistan,2021-03-28,0,0
AFG,Asia,Afghanistan,2021-03-29,0,0
AFG,Asia,Afghanistan,2021-03-30,0,0
AFG,Asia,Afghanistan,2021-03-31,0,0
AFG,Asia,Afghanistan,2021-04-01,0,0
AFG,Asia,Afghanistan,2021-04-02,0,0
AFG,Asia,Afghanistan,2021-04-03,0,0
AFG,Asia,Afghanistan,2021-04-04,0,0
AFG,Asia,Afghanistan,2021-04-05,0,0
AFG,Asia,Afghanistan,2021-04-06,0,0
AFG,Asia,Afghanistan,2021-04-07,0,0
AFG,Asia,Afghanistan,2021-04-08,0,0
AFG,Asia,Afghanistan,2021-04-09,0,0
AFG,Asia,Afghanistan,2021-04-10,0,0
AFG,Asia,Afghanistan,2021-04-11,0,0
AFG,Asia,Afghanistan,2021-04-12,0,0
AFG,Asia,Afghanistan,2021-04-13,0,0
AFG,Asia,Afghanistan,2021-04-14,0,0
AFG,Asia,Afghanistan,2021-04-15,0,0
AFG,Asia,Afghanistan,2021-04-16,0,0
AFG,Asia,Afghanistan,2021-04-17,0,0
AFG,Asia,Afghanistan,2021-04-18,0,0
AFG,Asia,Afghanistan,2021-04-19,0,0
AFG,Asia,Afghanistan,2021-04-20,0,0
AFG,Asia,Afghanistan,2021-04-21,0,0
AFG,Asia,Afghanistan,2021-04-22,0,0
AFG,Asia,Afghanistan,2021-04-23,0,0
AFG,Asia,Afghanistan,2021-04-24,0,0
AFG,Asia,Afghanistan,2021-04-25,0,0
AFG,Asia,Afghanistan,2021-04-26,0,0
AFG,Asia,Afghanistan,2021-04-27,0,0
AFG,Asia,Afghanistan,2021-04-28,0,0
AFG,Asia,Afghanistan,2021-04-29,0,0
AFG,Asia,Afghanistan,2021-04-30,0,0
ALB,Europe,Albania,2020-02-25,8,8
ALB,Europe,Albania,2020-02-26,5,13
ALB,Europe,Albania,2020-02-27,4,17
ALB,Europe,Albania,2020-02-28,1,18
ALB,Europe,Albania,2020-02-29,8,26
ALB,Europe,Albania,2020-03-01,3,29
ALB,Europe,Albania,2020-03-02,2,31
ALB,Europe,Albania,2020-03-03,5,36
ALB,Europe,Albania,2020-03-04,6,42
ALB,Europe,Albania,2020-03-05,8,50
ALB,Europe,Albania,2020-03-06,3,53
ALB,Europe,Albania,2020-03-07,5,58
ALB,Europe,Albania,2020-03-08,1,59
ALB,Europe,Albania,2020-03-09,18,77
ALB,Europe,Albania,2020-03-10,37,114
ALB,Europe,Albania,2020-03-11,43,157
ALB,Europe,Albania,2020-03-12,141,298
ALB,Europe,Albania,2020-03-13,159,457
ALB,Europe,Albania,2020-03-14,48,505
ALB,Europe,Albania,2020-03-15,27,532
ALB,Europe,Albania,2020-03-16,31,563
ALB,Europe,Albania,2020-03-17,42,605
ALB,Europe,Albania,2020-03-18,60,665
ALB,Europe,Albania,2020-03-19,32,697
ALB,Europe,Albania,2020-03-20,35,732
ALB,Europe,Albania,2020-03-21,46,778
ALB,Europe,Albania,2020-03-22,33,811
ALB,Europe,Albania,2020-03-23,0,0
ALB,Europe,Albania,2020-03-24,0,0
ALB,Europe,Albania,2020-03-25,111,922
ALB,Europe,Albania,2020-03-26,103,1025
ALB,Europe,Albania,2020-03-27,102,1127
ALB,Europe,Albania,2020-03-28,79,1206
ALB,Europe,Albania,2020-03-29,111,1317
ALB,Europe,Albania,2020-03-30,90,1407
ALB,Europe,Albania,2020-03-31,145,1552
ALB,Europe,Albania,2020-04-01,152,1704
ALB,Europe,Albania,2020-04-02,96,1800
ALB,Europe,Albania,2020-04-03,112,1912
ALB,Europe,Albania,2020-04-04,216,2128
ALB,Europe,Albania,2020-04-05,149,2277
ALB,Europe,Albania,2020-04-06,175,2452
ALB,Europe,Albania,2020-04-07,182,2634
ALB,Europe,Albania,2020-04-08,236,2870
ALB,Europe,Albania,2020-04-09,234,3104
ALB,Europe,Albania,2020-04-10,162,3266
ALB,Europe,Albania,2020-04-11,259,3525
ALB,Europe,Albania,2020-04-12,233,3758
ALB,Europe,Albania,2020-04-13,193,3951
ALB,Europe,Albania,2020-04-14,236,4187
ALB,Europe,Albania,2020-04-15,252,4439
ALB,Europe,Albania,2020-04-16,269,4708
ALB,Europe,Albania,2020-04-17,253,4961
ALB,Europe,Albania,2020-04-18,231,5192
ALB,Europe,Albania,2020-04-19,231,5423
ALB,Europe,Albania,2020-04-20,233,5656
ALB,Europe,Albania,2020-04-21,242,5898
ALB,Europe,Albania,2020-04-22,252,6150
ALB,Europe,Albania,2020-04-23,240,6390
ALB,Europe,Albania,2020-04-24,259,6649
ALB,Europe,Albania,2020-04-25,247,6896
ALB,Europe,Albania,2020-04-26,264,7160
ALB,Europe,Albania,2020-04-27,212,7372
ALB,Europe,Albania,2020-04-28,267,7639
ALB,Europe,Albania,2020-04-29,270,7909
ALB,Europe,Albania,2020-04-30,225,8134
ALB,Europe,Albania,2020-05-01,245,8379
ALB,Europe,Albania,2020-05-02,171,8550
ALB,Europe,Albania,2020-05-03,197,8747
ALB,Europe,Albania,2020-05-04,140,8887
ALB,Europe,Albania,2020-05-05,270,9157
ALB,Europe,Albania,2020-05-06,255,9412
ALB,Europe,Albania,2020-05-07,275,9687
ALB,Europe,Albania,2020-05-08,238,9925
ALB,Europe,Albania,2020-05-09,224,10149
ALB,Europe,Albania,2020-05-10,170,10319
ALB,Europe,Albania,2020-05-11,121,10440
ALB,Europe,Albania,2020-05-12,243,10683
ALB,Europe,Albania,2020-05-13,246,10929
ALB,Europe,Albania,2020-05-14,191,11120
ALB,Europe,Albania,2020-05-15,219,11339
ALB,Europe,Albania,2020-05-16,306,11645
ALB,Europe,Albania,2020-05-17,260,11905
ALB,Europe,Albania,2020-05-18,168,12073
ALB,Europe,Albania,2020-05-19,177,12250
ALB,Europe,Albania,2020-05-20,186,12436
ALB,Europe,Albania,2020-05-21,204,12640
ALB,Europe,Albania,2020-05-22,174,12814
ALB,Europe,Albania,2020-05-23,200,13014
ALB,Europe,Albania,2020-05-24,146,13160
ALB,Europe,Albania,2020-05-25,54,13214
ALB,Europe,Albania,2020-05-26,173,13387
ALB,Europe,Albania,2020-05-27,262,13649
ALB,Europe,Albania,2020-05-28,225,13874
ALB,Europe,Albania,2020-05-29,276,14150
ALB,Europe,Albania,2020-05-30,229,14379
ALB,Europe,Albania,2020-05-31,225,14604
ALB,Europe,Albania,2020-06-01,102,14706
ALB,Europe,Albania,2020-06-02,243,14949
ALB,Europe,Albania,2020-06-03,297,15246
ALB,Europe,Albania,2020-06-04,282,15528
ALB,Europe,Albania,2020-06-05,162,15690
ALB,Europe,Albania,2020-06-06,253,15943
ALB,Europe,Albania,2020-06-07,193,16136
ALB,Europe,Albania,2020-06-08,102,16238
ALB,Europe,Albania,2020-06-09,359,16597
ALB,Europe,Albania,2020-06-10,311,16908
ALB,Europe,Albania,2020-06-11,291,17199
ALB,Europe,Albania,2020-06-12,300,17499
ALB,Europe,Albania,2020-06-13,270,17769
ALB,Europe,Albania,2020-06-14,362,18131
ALB,Europe,Albania,2020-06-15,319,18450
ALB,Europe,Albania,2020-06-16,364,18814
ALB,Europe,Albania,2020-06-17,333,19147
ALB,Europe,Albania,2020-06-18,280,19427
